지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),적설(cm),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C)
108,서울,2021-05-08 23:00,13,,3.4,250,76,995.6,,4219,12.1,16.7,16.4
108,서울,2021-05-09 00:00,12.7,,2.6,250,68,996.3,,4219,11.4,16.3,16.1
108,서울,2021-05-09 01:00,12,,2.2,270,67,996.6,,42,10.9,15.9,15.7
108,서울,2021-05-09 02:00,11.5,,1.4,270,64,996.3,,42,10.4,15.5,15.4
108,서울,2021-05-09 03:00,11.2,,2,290,68,996.6,,,10,15.1,15.1
108,서울,2021-05-09 04:00,10.8,,1.6,270,76,997.1,,,9.8,14.7,14.7
108,서울,2021-05-09 05:00,10.2,,1.4,290,82,997.4,,,9.5,14.4,14.4
108,서울,2021-05-09 06:00,10.1,,1.8,270,85,998.3,,,9.5,14.1,14.2
108,서울,2021-05-09 07:00,10.9,,1.9,250,85,999,,,10.5,14,13.9
108,서울,2021-05-09 08:00,13.1,,2.7,270,74,999.4,,,16.2,14.1,13.8
108,서울,2021-05-09 09:00,15.5,,2.9,250,57,999.5,,,21,14.7,14.1
108,서울,2021-05-09 10:00,17.9,,5.2,270,41,999.9,,,24.3,15.6,14.5
108,서울,2021-05-09 11:00,19,,5.4,290,36,999.8,,,27.4,16.5,15.1
108,서울,2021-05-09 12:00,20.1,,6.1,270,32,999.7,,,28.8,17.6,15.8
108,서울,2021-05-09 13:00,20.6,,5.9,250,31,999.6,,,29.8,18.7,16.6
108,서울,2021-05-09 14:00,20.9,,6.6,270,29,999.6,,,29.6,19.6,17.4
108,서울,2021-05-09 15:00,21,,6,270,29,999.2,,,28.2,20.2,18
108,서울,2021-05-09 16:00,21.6,,4.5,250,26,998.7,,,26.9,20.5,18.5
108,서울,2021-05-09 17:00,21.1,,4.7,250,27,998.7,,,22.1,20.7,18.9
108,서울,2021-05-09 18:00,19.8,,4.2,250,33,999,,,18.3,20.4,19
108,서울,2021-05-09 19:00,17.6,,3.3,250,37,999.5,,,16.2,19.9,18.9
108,서울,2021-05-09 20:00,16.3,,1.9,270,42,999.9,,,14.7,19.2,18.5
108,서울,2021-05-09 21:00,15.1,,2.4,250,46,1000.7,,,13.6,18.5,18
108,서울,2021-05-09 22:00,14.2,,2,290,52,1001,,,13,17.8,17.5
108,서울,2021-05-09 23:00,13.4,,1.6,270,56,1001.3,,,12.4,17.3,17.1
108,서울,2021-05-10 00:00,12.8,,1.6,270,60,1001.6,,,11.9,16.8,16.7
108,서울,2021-05-10 01:00,12.2,,.5,320,63,1001.5,,,11.3,16.4,16.3
108,서울,2021-05-10 02:00,12,,.3,0,63,1001.5,,,11.1,15.9,15.9
108,서울,2021-05-10 03:00,11.8,,1,360,62,1001.3,,,11.3,15.6,15.6
108,서울,2021-05-10 04:00,12.3,,1.4,270,64,1002,,,12,15.4,15.3
108,서울,2021-05-10 05:00,12.5,,1.8,200,63,1003.8,,,12.1,15.4,15.1
108,서울,2021-05-10 06:00,12.7,0,1,50,63,1002.9,,01,12.1,15.3,15
108,서울,2021-05-10 07:00,12.8,0,3,50,66,1002.6,,01,12.5,15.2,14.9
108,서울,2021-05-10 08:00,12.9,0,1.8,50,66,1004,,01,12.8,15.2,14.8
108,서울,2021-05-10 09:00,13.2,,.3,0,64,1004.7,,,13.7,15.2,14.8
108,서울,2021-05-10 10:00,13.8,,1.6,180,68,1004.7,,,14.4,15.3,14.8
108,서울,2021-05-10 11:00,14.2,0,1.9,50,69,1003.6,,01,15.2,15.6,14.9
108,서울,2021-05-10 12:00,14.1,0,2.2,140,67,1003.6,,01,14.9,15.8,15
108,서울,2021-05-10 13:00,14.1,,2.5,160,70,1003.8,,,15.5,15.9,15.1
108,서울,2021-05-10 14:00,14.1,,1.8,90,74,1003.4,,,15.9,16,15.2
108,서울,2021-05-10 15:00,14.1,,2.1,110,73,1003.2,,,15.8,16.2,15.4
108,서울,2021-05-10 16:00,14.3,,1.9,110,71,1002.9,,,16.6,16.3,15.4
108,서울,2021-05-10 17:00,14.5,,2.4,90,69,1002.3,,,16.2,16.4,15.6
108,서울,2021-05-10 18:00,14.4,,2.4,50,68,1001.7,,,15.2,16.4,15.6
108,서울,2021-05-10 19:00,14.1,,2.2,50,70,1002.8,,,14.3,16.3,15.6
108,서울,2021-05-10 20:00,13.8,,1.8,70,70,1003.5,,,13.5,16.1,15.5
108,서울,2021-05-10 21:00,13.8,,2.4,70,69,1004,,,13.2,15.8,15.3
108,서울,2021-05-10 22:00,13.2,,2.4,50,71,1004.1,,,12.1,15.6,15.2
108,서울,2021-05-10 23:00,12.2,,2.5,50,76,1004.3,,,11.2,15.3,14.9
108,서울,2021-05-11 00:00,11.8,,2.6,50,77,1004.2,,,10.7,14.9,14.7
108,서울,2021-05-11 01:00,11.2,,1.6,50,80,1004.3,,,10.2,14.6,14.4
108,서울,2021-05-11 02:00,10.5,,1.8,20,80,1004.3,,,9.7,14.2,14.1
108,서울,2021-05-11 03:00,9.8,,2.3,20,83,1004.1,,,9.3,13.9,13.8
108,서울,2021-05-11 04:00,9.6,,2.3,20,85,1004.2,,,9,13.7,13.6
108,서울,2021-05-11 05:00,9.6,,1.3,50,86,1004.2,,,8.8,13.4,13.3
108,서울,2021-05-11 06:00,10.1,,2.9,70,85,1003.7,,,9.2,13.2,13.1
108,서울,2021-05-11 07:00,11.3,,2.5,70,80,1003.8,,,10.6,13.1,13
108,서울,2021-05-11 08:00,14.2,,2.9,90,67,1004.2,,,15.6,13.4,13
108,서울,2021-05-11 09:00,16.8,,3.5,70,53,1004.2,,,20.9,14,13.3
108,서울,2021-05-11 10:00,19.3,,2.8,70,46,1003.7,,,24.6,15,13.8
108,서울,2021-05-11 11:00,21.4,,4.2,90,35,1003.5,,,27.1,16.2,14.6
108,서울,2021-05-11 12:00,23.2,,2.8,110,34,1003.1,,,29.3,17.6,15.6
108,서울,2021-05-11 13:00,24.3,,4.1,160,33,1002.8,,,31.2,19,16.6
108,서울,2021-05-11 14:00,25,,2.8,140,29,1002.3,,,30.8,20.3,17.7
108,서울,2021-05-11 15:00,25.5,,1.9,90,29,1001.7,,,28.8,21,18.6
108,서울,2021-05-11 16:00,25.3,,2.8,110,30,1001.2,,,25.8,21.4,19.2
108,서울,2021-05-11 17:00,25,,4.1,110,31,1001.2,,,23.2,21.4,19.5
108,서울,2021-05-11 18:00,24.3,,3,140,33,1001.6,,,20.8,21.2,19.6
108,서울,2021-05-11 19:00,23,,3.3,110,37,1002,,,18.7,20.8,19.6
108,서울,2021-05-11 20:00,21.6,,3.2,110,38,1002.3,,,16.8,20.2,19.3
108,서울,2021-05-11 21:00,20.6,,2.5,90,35,1002.8,,,15.6,19.6,18.9
108,서울,2021-05-11 22:00,19.9,,3,110,33,1003.4,,,14.7,19.1,18.5
108,서울,2021-05-11 23:00,19.1,,2,110,35,1003.4,,,14.2,18.6,18.1
108,서울,2021-05-12 00:00,18,,1.6,50,39,1003.6,,,13.9,18.1,17.7
108,서울,2021-05-12 01:00,17.4,,1.9,70,38,1003.4,,,13.7,17.7,17.3
108,서울,2021-05-12 02:00,17.7,,2.5,70,40,1003.3,,,14.2,17.4,17
108,서울,2021-05-12 03:00,17.7,,2.9,70,42,1003.5,,,14.2,17.3,16.9
108,서울,2021-05-12 04:00,17.3,,2.6,70,42,1003.5,,,14.1,17.2,16.7
108,서울,2021-05-12 05:00,17.1,,2.4,70,42,1003.3,,,14,17,16.6
108,서울,2021-05-12 06:00,16.9,,2.6,50,41,1003.5,,,14,16.9,16.4
108,서울,2021-05-12 07:00,17.1,,3.3,50,40,1003.7,,,14.4,16.8,16.3
108,서울,2021-05-12 08:00,18.4,,2.5,70,39,1003.5,,,18.3,16.9,16.3
108,서울,2021-05-12 09:00,20.1,,3.3,70,34,1003.5,,,21.7,17.3,16.4
108,서울,2021-05-12 10:00,21.6,,2.7,70,32,1003.7,,,25.5,17.9,16.8
108,서울,2021-05-12 11:00,22.3,,2.6,70,31,1003.3,,,26.3,18.8,17.3
108,서울,2021-05-12 12:00,24.6,,2.3,90,31,1002.4,,,32.5,19.8,17.9
108,서울,2021-05-12 13:00,25.2,,1.8,70,28,1002,,,30.8,21.2,18.8
108,서울,2021-05-12 14:00,26.6,,1.7,50,28,1001.2,,,34.1,22.2,19.7
108,서울,2021-05-12 15:00,27,,2,90,29,1000.4,,,32.1,23.1,20.5
108,서울,2021-05-12 16:00,27.4,,1.3,90,30,999.7,,,31.8,23.6,21.2
108,서울,2021-05-12 17:00,27.4,,1.9,110,32,999.4,,,27.3,23.8,21.7
108,서울,2021-05-12 18:00,27,,1.2,110,32,999.4,,,23.7,23.7,21.9
108,서울,2021-05-12 19:00,26.2,,.5,110,34,999.7,,,21.9,23.3,21.9
108,서울,2021-05-12 20:00,23.7,,1.8,270,43,1000.4,,,19.6,22.6,21.6
108,서울,2021-05-12 21:00,22.8,,3,290,48,1000.9,,,18.6,21.8,21.1
108,서울,2021-05-12 22:00,21.8,,.6,270,51,1001.3,,,17.9,21.3,20.7
108,서울,2021-05-12 23:00,20.7,,1.8,270,55,1001.6,,,17.2,20.8,20.3
108,서울,2021-05-13 00:00,19.9,,0,0,59,1001.8,,,16.6,20.3,19.9
108,서울,2021-05-13 01:00,18.9,,1.6,50,60,1001.5,,,16.1,19.9,19.5
108,서울,2021-05-13 02:00,18.4,,.6,50,60,1001.2,,,15.6,19.5,19.2
108,서울,2021-05-13 03:00,18.1,,1.4,20,64,1001.3,,,15.3,19.1,18.8
108,서울,2021-05-13 04:00,17.4,,1.3,20,65,1001.1,,,14.9,18.8,18.5
108,서울,2021-05-13 05:00,16.8,,1.8,20,69,1001.2,,,14.6,18.5,18.2
108,서울,2021-05-13 06:00,16.6,,1.5,20,70,1001.8,,,14.6,18.2,18
108,서울,2021-05-13 07:00,17.2,,1.4,50,69,1002.1,,,15.9,18,17.7
108,서울,2021-05-13 08:00,19.6,,1.6,50,62,1002.4,,,21,18.2,17.7
108,서울,2021-05-13 09:00,21.9,,1.7,50,52,1002.5,,,25.7,18.7,17.9
108,서울,2021-05-13 10:00,23.8,,1.5,50,46,1002.2,,,29.8,19.6,18.3
108,서울,2021-05-13 11:00,25.7,,1.4,110,44,1001.9,,,33.2,20.7,19
108,서울,2021-05-13 12:00,27.2,,2.1,230,41,1001.5,,,36.1,22.1,19.9
108,서울,2021-05-13 13:00,27.9,,1.8,250,40,1000.9,,,37.8,23.5,20.9
108,서울,2021-05-13 14:00,28.9,,2.1,230,38,1000.4,,,38.2,24.6,21.9
108,서울,2021-05-13 15:00,29.5,,2.2,250,38,999.9,,,37,25.4,22.7
108,서울,2021-05-13 16:00,29,,3.7,250,41,999.8,,,34.2,25.7,23.3
108,서울,2021-05-13 17:00,28,,3.7,250,45,999.5,,,29.8,25.6,23.6
108,서울,2021-05-13 18:00,27.2,,3.4,270,46,999.7,,,26.1,25.3,23.6
108,서울,2021-05-13 19:00,25.5,,3.1,270,48,1000,,,23.6,24.7,23.5
108,서울,2021-05-13 20:00,24,,1,290,53,1000.2,,,21.6,24,23.1
108,서울,2021-05-13 21:00,22.5,,3.2,250,56,1001,,,20.2,23.3,22.7
108,서울,2021-05-13 22:00,21.5,,1.3,180,60,1001.3,,,19.3,22.7,22.2
108,서울,2021-05-13 23:00,20.9,,1.6,250,65,1001.2,,,18.7,22.2,21.8
108,서울,2021-05-14 00:00,20.4,,1.4,250,68,1001.4,,,18.1,21.7,21.4
108,서울,2021-05-14 01:00,19.9,,2.1,270,70,1001.6,,,17.7,21.3,21
108,서울,2021-05-14 02:00,19.4,,.7,320,73,1001.7,,,17.2,21,20.6
108,서울,2021-05-14 03:00,19,,.1,0,75,1001.8,,,16.8,20.6,20.3
108,서울,2021-05-14 04:00,18.7,,.5,20,77,1001.9,,,16.5,20.3,20
108,서울,2021-05-14 05:00,18.3,,.2,0,79,1002.1,,,16.1,20,19.7
108,서울,2021-05-14 06:00,18,,1.6,20,80,1002.5,,,16.3,19.7,19.4
108,서울,2021-05-14 07:00,18.6,,1.7,50,81,1003,,,18.3,19.6,19.2
108,서울,2021-05-14 08:00,20.4,,1.5,50,73,1003.2,,,21.6,19.8,19.2
108,서울,2021-05-14 09:00,22.2,,2,50,67,1002.9,,,25,20.3,19.4
108,서울,2021-05-14 10:00,24.2,,1.8,50,60,1002.6,,,29.6,21,19.8
108,서울,2021-05-14 11:00,26.1,,1.8,90,54,1001.9,,,34.1,22.1,20.4
108,서울,2021-05-14 12:00,27.2,,1.6,110,46,1001.3,,,34.8,23.2,21.2
108,서울,2021-05-14 13:00,28.7,,2.7,110,41,1000.6,,,38.9,24.4,22
108,서울,2021-05-14 14:00,29.9,,2.3,140,40,1000.2,,,38.8,25.4,22.9
108,서울,2021-05-14 15:00,30.3,,1.1,180,37,999.6,,,36.7,26,23.6
108,서울,2021-05-14 16:00,30.6,,2.9,180,36,999.3,,,35.9,26.5,24.1
108,서울,2021-05-14 17:00,30.2,,2.1,110,37,999.1,,,31.6,26.5,24.5
108,서울,2021-05-14 18:00,29.4,,3,230,47,999.1,,,28,26.4,24.7
108,서울,2021-05-14 19:00,26.6,,2.9,270,53,999.2,,,25.3,25.8,24.5
108,서울,2021-05-14 20:00,25.4,,1.1,200,58,999.3,,,23.5,25.1,24.2
108,서울,2021-05-14 21:00,24.8,,1.3,250,62,999.3,,,22.4,24.5,23.8
108,서울,2021-05-14 22:00,23.6,,2.4,230,66,999.7,,,21.8,24,23.4
108,서울,2021-05-14 23:00,22.8,,2.6,250,65,999.5,,,21.2,23.6,23
108,서울,2021-05-15 00:00,22.2,,1.4,230,68,999.3,,40,21,23.2,22.7
108,서울,2021-05-15 01:00,22.1,,1.5,200,68,999,,40,20.7,22.9,22.4
108,서울,2021-05-15 02:00,21.7,,2.3,250,70,999.1,,40,20.3,22.7,22.2
108,서울,2021-05-15 03:00,21.2,0,1.7,250,69,999.2,,4001,20,22.4,21.9
108,서울,2021-05-15 04:00,21,0,1,270,71,999,,401901,20,22.2,21.7
108,서울,2021-05-15 05:00,20.9,0,.9,360,73,998.7,,1901,19.9,22,21.5
108,서울,2021-05-15 06:00,20.9,0,.5,340,74,998.8,,1901,19.9,21.8,21.3
108,서울,2021-05-15 07:00,21.1,,.8,20,74,998.6,,19,20.9,21.7,21.1
108,서울,2021-05-15 08:00,22.3,,1.7,110,72,998,,19,22.7,21.8,21.1
108,서울,2021-05-15 09:00,23.8,,2.1,70,66,997.7,,,26.8,22.2,21.2
108,서울,2021-05-15 10:00,24.3,,2.7,110,63,997.4,,40,26.2,22.8,21.6
108,서울,2021-05-15 11:00,24.9,,2.2,70,63,996.7,,40,28.9,23.2,21.9
108,서울,2021-05-15 12:00,26,,2,110,58,996.2,,,32.3,23.9,22.3
108,서울,2021-05-15 13:00,25,0,2.9,160,61,996.1,,01,27,24.3,22.7
108,서울,2021-05-15 14:00,22.1,5.7,.9,90,82,995.9,,1901,23.6,24,22.8
108,서울,2021-05-15 15:00,22,.4,1.1,90,85,995.5,,1901,23.8,23.7,22.7
108,서울,2021-05-15 16:00,21.8,2.2,1.8,50,90,995,,1901,22.9,23.5,22.6
108,서울,2021-05-15 17:00,21.1,.7,2.4,50,91,994.6,,1901,22.3,23.3,22.4
108,서울,2021-05-15 18:00,20.9,1,1.9,50,93,994.3,,1901,21.7,23.1,22.3
108,서울,2021-05-15 19:00,20.9,.3,2.3,50,93,994.1,,1901,21.4,22.8,22.1
108,서울,2021-05-15 20:00,20.9,.7,2.2,50,94,994.4,,1901,21.1,22.6,21.9
108,서울,2021-05-15 21:00,20.8,.7,1.7,50,95,995.1,,1901,20.9,22.4,21.8
108,서울,2021-05-15 22:00,20.8,1.9,1.5,50,95,995.3,,1901,20.8,22.2,21.6
108,서울,2021-05-15 23:00,20.8,.6,1.2,50,96,995.1,,1901,20.8,22.1,21.5
108,서울,2021-05-16 00:00,20.8,.8,1.3,50,96,994.5,,1901,20.7,22,21.3
108,서울,2021-05-16 01:00,20.7,.8,2.2,50,96,993.7,,1901,20.6,21.9,21.3
108,서울,2021-05-16 02:00,20.6,.2,2.1,70,97,993.1,,1901,20.5,21.8,21.2
108,서울,2021-05-16 03:00,20.5,1.9,2.9,50,99,992.1,,1901,20.4,21.7,21.1
108,서울,2021-05-16 04:00,20.5,1,2.5,50,98,991.1,,1901,20.3,21.6,21
108,서울,2021-05-16 05:00,20.5,3.3,1.5,70,97,990.9,,1901,20.2,21.5,20.9
108,서울,2021-05-16 06:00,20.6,1.1,1.6,70,98,990.7,,1901,20.3,21.4,20.8
108,서울,2021-05-16 07:00,20.7,2.2,1,50,99,990.9,,1901,20.4,21.4,20.7
108,서울,2021-05-16 08:00,20.4,2.6,3.3,200,97,991.4,,1901,20.5,21.4,20.7
108,서울,2021-05-16 09:00,19.7,5,2.6,230,98,991.5,,1901,20.4,21.3,20.7
108,서울,2021-05-16 10:00,19.5,2.7,2.2,200,98,991.5,,1901,20.6,21.3,20.6
108,서울,2021-05-16 11:00,19.7,2.5,1.8,200,97,991.5,,1901,21.5,21.4,20.6
108,서울,2021-05-16 12:00,20,3.7,.3,0,97,991.2,,1901,21.6,21.5,20.7
108,서울,2021-05-16 13:00,19.4,3.5,2.7,50,96,991,,1901,21.3,21.6,20.8
108,서울,2021-05-16 14:00,19.1,.8,2.9,70,95,990.2,,1901,21.7,21.6,20.8
108,서울,2021-05-16 15:00,18.5,1.4,3.1,50,97,989.6,,1901,20.6,21.6,20.8
108,서울,2021-05-16 16:00,17.7,4.8,3.6,50,97,989.2,,1901,19.2,21.4,20.8
108,서울,2021-05-16 17:00,17.4,4.3,3.5,50,98,989.2,,1901,18.8,21,20.5
108,서울,2021-05-16 18:00,17,3.5,2.8,50,98,989.4,,1901,18.3,20.7,20.3
108,서울,2021-05-16 19:00,16.5,7.2,2.9,50,99,990.3,,1901,17.5,20.3,20
108,서울,2021-05-16 20:00,16.1,10.7,3.7,50,99,990.6,,1901,16.9,19.6,19.4
108,서울,2021-05-16 21:00,15.9,2,2.6,50,98,991.7,,1901,16.9,19.4,19.2
108,서울,2021-05-16 22:00,15.5,1.5,2.6,50,97,992.3,,1901,16.7,19.2,19
108,서울,2021-05-16 23:00,15.2,0,2,50,96,992.6,,01,16.6,19.1,18.8
108,서울,2021-05-17 00:00,14.8,.2,3,50,96,992.8,,01,16.3,19,18.7
108,서울,2021-05-17 01:00,14.6,0,2.6,50,95,992.9,,01,16.2,18.9,18.6
108,서울,2021-05-17 02:00,14.5,,2.5,50,93,993.3,,,16.1,18.8,18.5
108,서울,2021-05-17 03:00,14.5,0,1.3,70,93,993.8,,01,16.1,18.7,18.4
108,서울,2021-05-17 04:00,14.4,0,2.4,50,93,993.9,,01,16,18.6,18.3
108,서울,2021-05-17 05:00,14.2,.2,1.9,50,95,994,,01,15.8,18.5,18.2
108,서울,2021-05-17 06:00,14.3,0,1.1,50,95,994.6,,02,15.9,18.4,18
108,서울,2021-05-17 07:00,14.3,.1,1.4,50,96,995.2,,1902,16.4,18.3,18
108,서울,2021-05-17 08:00,14.4,0,2.4,50,95,995.5,,1902,17.2,18.3,17.9
108,서울,2021-05-17 09:00,14.9,0,2.5,50,94,996,,0201,18.4,18.5,17.9
108,서울,2021-05-17 10:00,15.4,0,2.4,20,92,996.4,,01,19,18.7,18.1
108,서울,2021-05-17 11:00,15.8,.1,1.5,50,92,997,,190201,20.1,19,18.2
108,서울,2021-05-17 12:00,16,1.3,1,20,93,997,,1901,19.8,19.2,18.4
108,서울,2021-05-17 13:00,16.2,.8,2.1,360,92,997,,1901,19.8,19.3,18.5
108,서울,2021-05-17 14:00,15.9,0,1.1,360,93,997.2,,1901,18.5,19.4,18.6
108,서울,2021-05-17 15:00,15.9,.3,1.2,360,93,997.3,,190201,19.2,19.3,18.6
108,서울,2021-05-17 16:00,15.9,.3,.9,50,94,997.4,,1902,19,19.4,18.6
108,서울,2021-05-17 17:00,15.9,0,1.5,50,92,997.6,,1902,18.6,19.3,18.7
108,서울,2021-05-17 18:00,16.5,,1.8,50,91,997.3,,,19.5,19.4,18.7
108,서울,2021-05-17 19:00,16.5,,1.4,340,88,998,,,18.5,19.5,18.8
108,서울,2021-05-17 20:00,16.2,,0,0,86,998.7,,,16.9,19.4,18.8
108,서울,2021-05-17 21:00,15.6,,.6,250,91,999.8,,,15.7,19.1,18.6
108,서울,2021-05-17 22:00,15.3,,.8,270,93,1000,,,15.4,18.7,18.4
108,서울,2021-05-17 23:00,14.8,,.9,250,94,1000,,,14.9,18.4,18.1
108,서울,2021-05-18 00:00,14.5,,.9,340,94,999.8,,,14.7,18.1,17.9
108,서울,2021-05-18 01:00,14.3,,.3,0,96,1000.1,,19,14.2,17.9,17.7
108,서울,2021-05-18 02:00,14.3,,1.6,290,97,1000,,,14.5,17.7,17.5
108,서울,2021-05-18 03:00,14,,.8,250,96,999.9,,,14.2,17.5,17.3
108,서울,2021-05-18 04:00,13.7,,1.5,20,96,1000.1,,19,13.9,17.3,17.1
108,서울,2021-05-18 05:00,13.7,,1.2,50,96,1000.5,,19,14.5,17.2,17
108,서울,2021-05-18 06:00,13.8,,1.2,50,97,1000.7,,,14.7,17.1,16.9
108,서울,2021-05-18 07:00,14.3,,1.4,50,97,1000.9,,19,15.7,17.1,16.8
108,서울,2021-05-18 08:00,15.1,,.6,20,96,1001.7,,19,17.7,17.3,16.8
108,서울,2021-05-18 09:00,16,,.7,200,92,1001.9,,,18.8,17.7,17
108,서울,2021-05-18 10:00,16.7,,1.4,200,87,1001.8,,,19.6,18.2,17.3
108,서울,2021-05-18 11:00,18.5,,1.1,70,78,1001.4,,,27.8,18.8,17.7
108,서울,2021-05-18 12:00,20.5,,1.6,20,69,1000.6,,,32.5,20.3,18.5
108,서울,2021-05-18 13:00,22.2,,2.1,250,66,999.9,,,33.7,21.9,19.6
108,서울,2021-05-18 14:00,23.1,,2.7,230,56,1000,,,33.2,23.3,20.7
108,서울,2021-05-18 15:00,24,,2.2,290,54,999.1,,,31.2,24.2,21.6
108,서울,2021-05-18 16:00,24.2,,3.3,230,54,999.3,,,29.7,24.5,22.2
108,서울,2021-05-18 17:00,23.6,,4.4,290,50,999.2,,,25.8,24.6,22.6
108,서울,2021-05-18 18:00,22.6,,3.1,250,49,999.4,,,21.9,24.2,22.7
108,서울,2021-05-18 19:00,21.1,,2.6,250,52,999.6,,,19.7,23.6,22.5
108,서울,2021-05-18 20:00,18.8,,3.1,270,46,1000.2,,,17.7,22.8,22
108,서울,2021-05-18 21:00,17.3,,1.6,270,50,1000.7,,,16.6,21.9,21.5
108,서울,2021-05-18 22:00,16.2,,1.8,270,57,1001.2,,,15.9,21.1,20.9
108,서울,2021-05-18 23:00,15.3,,1.5,270,57,1001.2,,,15.2,20.4,20.3
108,서울,2021-05-19 00:00,14.7,,1.3,270,57,1001.5,,,14.7,19.9,19.8
108,서울,2021-05-19 01:00,14.2,,.9,270,60,1001.4,,,14.2,19.4,19.3
108,서울,2021-05-19 02:00,13.8,,1.4,250,62,1001.8,,,13.8,18.9,18.9
108,서울,2021-05-19 03:00,13.6,,.3,0,67,1001.8,,,13.3,18.5,18.5
108,서울,2021-05-19 04:00,13.2,,0,0,71,1001.7,,,12.9,18.1,18.2
108,서울,2021-05-19 05:00,12.6,,1.8,20,74,1001.8,,,12.6,17.7,17.8
108,서울,2021-05-19 06:00,12.5,,1.6,20,78,1002.3,,,12.8,17.4,17.5
108,서울,2021-05-19 07:00,13.2,,1.9,20,78,1002.6,,,13.9,17.2,17.2
108,서울,2021-05-19 08:00,16,,1.8,70,71,1002.5,,,19.2,17.4,17.1
108,서울,2021-05-19 09:00,18.2,,2.3,360,65,1002.7,,,24.5,18,17.4
108,서울,2021-05-19 10:00,20.2,,.8,320,55,1002.6,,,29.1,19,17.9
108,서울,2021-05-19 11:00,22.3,,2.4,180,49,1002.4,,,31.9,20.3,18.7
108,서울,2021-05-19 12:00,23.7,,3,230,42,1002.3,,,33.4,21.9,19.7
108,서울,2021-05-19 13:00,25,,2.6,270,36,1001.7,,,34.2,23.2,20.7
108,서울,2021-05-19 14:00,25.7,,3.1,290,33,1001.3,,,34.6,24.2,21.7
108,서울,2021-05-19 15:00,26.4,,3.6,230,34,1001.3,,,32.9,24.9,22.4
108,서울,2021-05-19 16:00,26.2,,3.6,290,38,1001.1,,,31.3,25.3,23
108,서울,2021-05-19 17:00,25.9,,2.6,270,42,1000.6,,,27.2,25.2,23.3
108,서울,2021-05-19 18:00,25.3,,2.3,270,39,1000.4,,,23.6,24.9,23.3
108,서울,2021-05-19 19:00,24.1,,2.9,340,33,1000.1,,,21.7,24.4,23.2
108,서울,2021-05-19 20:00,22.1,,1.6,270,33,1001.1,,,19.5,23.6,22.8
108,서울,2021-05-19 21:00,20.8,,1.2,270,45,1001.6,,,18.5,22.8,22.3
108,서울,2021-05-19 22:00,19.8,,1.3,270,50,1001.7,,,18.1,22.1,21.8
108,서울,2021-05-19 23:00,19.2,,1.1,340,46,1001.4,,,17.7,21.6,21.3
108,서울,2021-05-20 00:00,18.7,,1.4,290,48,1001.7,,,17.3,21.2,20.9
108,서울,2021-05-20 01:00,18.3,,.7,360,50,1001.1,,,16.9,20.8,20.6
108,서울,2021-05-20 02:00,17.6,,1.6,50,54,1001,,,16.5,20.5,20.2
108,서울,2021-05-20 03:00,16.9,,1.8,20,51,1000.3,,,15.8,20.1,19.9
108,서울,2021-05-20 04:00,16.8,,1.7,20,54,1000.1,,,16,19.8,19.6
108,서울,2021-05-20 05:00,16.6,,2.6,20,58,999.2,,,15.9,19.5,19.3
108,서울,2021-05-20 06:00,16.4,,2.5,20,60,998.9,,,15.9,19.3,19.1
108,서울,2021-05-20 07:00,16.7,,2.7,50,61,998,,,16.2,19.2,18.9
108,서울,2021-05-20 08:00,17.2,0,3.4,50,60,998.2,,01,16.3,19.1,18.8
108,서울,2021-05-20 09:00,18.3,0,2.5,70,53,998.5,,01,16.6,19.1,18.7
108,서울,2021-05-20 10:00,19.8,0,2.9,90,51,996.7,,01,18.7,19.2,18.7
108,서울,2021-05-20 11:00,21.1,0,3.1,50,54,996.3,,01,21.9,19.5,18.8
108,서울,2021-05-20 12:00,22.3,0,1.7,180,49,995.9,,01,22.4,20.2,19.1
108,서울,2021-05-20 13:00,22.9,,1.6,50,46,995.9,,,23.8,20.7,19.5
108,서울,2021-05-20 14:00,22.7,0,3.2,50,45,994.3,,01,22.3,21.1,19.9
108,서울,2021-05-20 15:00,22.7,,2.1,70,46,993.2,,,22.1,21.2,20.1
108,서울,2021-05-20 16:00,22.4,,4.6,90,43,992.4,,,20.3,21.2,20.2
108,서울,2021-05-20 17:00,20.4,0,3.4,90,57,992.4,,01,19.4,21.1,20.2
108,서울,2021-05-20 18:00,19.9,0,3.8,70,56,991.5,,01,18.3,20.8,20.1
108,서울,2021-05-20 19:00,20,0,3.2,50,56,990.8,,01,18,20.5,19.9
108,서울,2021-05-20 20:00,19.1,.1,2.4,70,63,991.6,,01,17.5,20.3,19.7
108,서울,2021-05-20 21:00,17.3,.3,2.6,340,74,991.8,,01,17.2,20,19.5
108,서울,2021-05-20 22:00,16.9,0,1.4,270,77,992.2,,01,17,19.7,19.3
108,서울,2021-05-20 23:00,16.1,.2,1.6,340,83,991.9,,01,16.8,19.5,19.1
108,서울,2021-05-21 00:00,15.6,.3,2.6,50,89,991.3,,01,16.3,19.3,18.9
108,서울,2021-05-21 01:00,15.2,.1,2.8,50,90,990.8,,01,15.9,19,18.7
108,서울,2021-05-21 02:00,14.8,1.5,1.5,50,93,991,,1901,15.9,18.8,18.5
108,서울,2021-05-21 03:00,14.7,.9,2.1,50,93,990.8,,1901,15.9,18.6,18.3
